filename,background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,potted plant,sheep,sofa,train,tv/monitor,red,n_red,yellow,n_yellow,green,n_green,cyan,n_cyan,blue,n_blue,magenta,n_magenta,emotion
valentin-serov_by-the-window-portrait-of-olga-trubnikova-1886,0.6552259887005649,0,0,0,0,0,0,0,0,0,0.019129943502824858,0,0,0.16547457627118645,0,0.16016949152542373,0,0,0,0,0,0.8207966101694916,10,5.649717514124294e-06,1,0.0017514124293785311,4,0.0015084745762711867,5,0.005531073446327683,3,0.17040677966101694,7,
valentin-serov_george-the-victorious-1885,0.9459302325581396,0,0,0.007627906976744186,0,0,0,0,0,0,0,0,0.04644186046511628,0,0,0,0,0,0,0,0,0.5674186046511626,10,7.751937984496124e-05,1,0.10447286821705427,5,0.1477751937984496,2,0.03289147286821706,6,0.14736434108527133,7,
valentin-serov_haystack-1901-1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9541930501930501,10,0,0,9.266409266409266e-05,1,0.00044015444015444013,1,9.266409266409266e-05,1,0.045181467181467184,4,
valentin-serov_horses-on-a-shore-1905,0.9707810026385224,0,0,5.277044854881267e-05,0,0,0,0,0,0,0.027683377308707124,0,0.001482849604221636,0,0,0,0,0,0,0,0,0.7409604221635885,10,5.2770448548812665e-06,1,1.0554089709762533e-05,1,5.2770448548812665e-06,1,0.00516622691292876,5,0.2538522427440633,7,
valentin-serov_maria-mamontova-riding-a-horse-1884,0.8095384615384615,0,0,0.0024395604395604396,0,0,0,0,0,0,0,0,0,0.18184615384615385,0,0.006175824175824175,0,0,0,0,0,0,0,0.0007472527472527472,1,0.711076923076923,5,0.285010989010989,10,0.0031648351648351654,6,0,0,
valentin-serov_misha-serov,0.7604642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2395357142857143,0,0,0,0,0,0.9936904761904763,10,0,0,0,0,0,0,0,0,0.006309523809523809,5,
valentin-serov_portrait-of-adelaida-simonovich-1889,0.8770304568527919,0,0,0.008060913705583756,0,0,0,0,0,0,0,0,0,0,0,0.11490862944162436,0,0,0,0,0,0.43964467005076135,8,0.17065482233502535,7,0.005045685279187817,2,0.1606192893401015,8,0.013461928934010152,2,0.21057360406091372,7,
valentin-serov_portrait-of-alexei-morozov-1909,0.35200845665961944,0,0,0,0,0,0,0,0,0,0,0,0.10809131708764512,0.1379492600422833,0,0.4019509662104521,0,0,0,0,0,0.8022421275175253,10,0.006592856348058306,2,0.0007139942880456956,3,0.0006027224509476653,4,0.0022532547012351174,1,0.1875950446941879,7,
valentin-serov_portrait-of-attorney-oscar-osipovich-grusenberg-with-his-wife-rosa-grigoryevna-1910,0.47975064935064937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5202493506493506,0,0,0,0,0,0.2253922077922078,3,0.08926753246753247,4,0.30468571428571434,6,0.0022857142857142855,2,0.3232623376623377,6,0.0551064935064935,6,
valentin-serov_portrait-of-i-m-moskvitin-1908,0.9538202898550725,0,0,0,0,0.015547826086956523,0,0,0,0,0,0,0,0,0,0.007489855072463768,0,0,0,0,0,0.20407536231884055,10,0,0,0.004260869565217392,3,0,0,0.5232289855072465,6,0.26843478260869563,7,
valentin-serov_portrait-of-izabella-grunberg-1910,0.3472693991545894,0,0,0.14564462560386474,0,0,0,0,0.11488526570048309,0,0,0,0.014634284420289856,0,0,0.37756642512077293,0,0,0,0,0,0.021899532004830916,8,9.435386473429951e-06,1,0.23020455917874397,6,0.3591579861111111,7,0.3197463768115942,6,0.06898211050724637,3,
valentin-serov_portrait-of-l-k-naryshkin-1910,0.9137884511602806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08621154883971938,0,0,0,0,0,0.99487317862925,7,0,0,0.003359417161359957,1,0.00062061521856449,1,0,0,0.0011467889908256881,1,
valentin-serov_portrait-of-l-n-andreev-1907,0.9987616707616708,0,0,0,0,0,0,0,0,0,0,0,0.0012383292383292383,0,0,0,0,0,0,0,0,0.19927272727272727,9,0.31845208845208844,2,0.006550368550368551,4,0,0,0.32098280098280085,7,0.1547420147420147,7,
valentin-serov_portrait-of-lialia-adelaida-simonovich-1880,0.6684179894179895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3315820105820106,0,0,0,0,0,0.7903439153439155,9,6.878306878306878e-05,2,0,0,0,0,0,0,0.2095873015873016,4,
valentin-serov_portrait-of-mara-oliv-1895,0.41793121693121693,0,0,0,0,0,0,0,0.008164021164021163,0,0,0,0.00020634920634920634,0.006767195767195767,0,0.566931216931217,0,0,0,0,0,0.16106349206349208,8,0,0,7.936507936507937e-05,2,0,0,0.0006084656084656085,2,0.8382486772486772,4,
valentin-serov_portrait-of-mikhail-fokin-1909,0.5986282109743122,0,0,0,0,0,0,0,0,0,0,0,0.08227884176926585,0,0,0.31909294725642195,0,0,0,0,0,0.0012824897400820793,4,0,0,0.46894474844201245,5,0.3819254445964433,9,0.14784731722146222,10,0,0,
valentin-serov_portrait-of-o-trubnikova-1885,0.3210734693877551,0,0,0,0,0,0,0,0,0,0.012412244897959184,0,0,0.11268979591836735,0,0.5538244897959184,0,0,0,0,0,0.9999999999999999,9,0,0,0,0,0,0,0,0,0,0,
valentin-serov_portrait-of-p-d-antipova-1890,0.6226660401002506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3773339598997494,0,0,0,0,0,0.6587406015037593,10,0,0,0.003555764411027569,2,0,0,0.20979010025062655,3,0.12791353383458648,3,
valentin-serov_portrait-of-p-semenov-tien-shansky-1905,0.885173531655225,0,0,0,0,0,0,0,0,0,0,0,0.11108886346300534,0,0,0.0037376048817696415,0,0,0,0,0,0.9984172387490464,10,0.0011250953470633104,3,0,0,0.00011441647597254005,1,0,0,0.0003432494279176202,3,
valentin-serov_portrait-of-the-artist-engraver-v-v-mate-1899,0.9531714285714286,0,0,0.012457142857142858,0,0,0,0,0,0,0,0,0.004697142857142857,0.02697142857142857,0,0.0027028571428571427,0,0,0,0,0,0.9994685714285713,10,0.00048,2,0,0,0,0,0,0,5.142857142857142e-05,2,
valentin-serov_portrait-of-the-artist-isaak-ilyich-levitan-1893,0.8527324458239369,0,0,0,0,0.0010073393308922783,0,0,0.04576472918030667,0,0.0010043082195656215,0,0.015336412942441216,6.062222653313611e-06,0,0.0828938221909681,0,0,0,0.0012548800892359174,0,0.8969502978572065,10,0,0,0.012654889788792163,2,0.01392795654598802,1,9.093333979970416e-06,4,0.07645776247403348,7,
valentin-serov_portrait-of-the-artist-vasily-surikov,0.46136612021857926,0,0,0,0,0,0,0,0,0,0,0,0,0.2902622950819672,0,0.24837158469945356,0,0,0,0,0,0.5069234972677595,10,0,0,0.0007322404371584699,1,0,0,0.21403278688524588,2,0.27831147540983603,7,
valentin-serov_portrait-of-the-singer-angelo-mazini-1890,0.6568829716705752,0,0,0,0,0,0,0,0.17924446621347503,0,0.030709175646391782,0,0.03604135126309852,0.006466391585280177,0,0.09065564362117928,0,0,0,0,0,0.925642681152967,10,0,0,0.005473179564817288,1,0.00662471180772009,1,0,0,0.062259427474495595,4,
valentin-serov_portrait-of-v-i-kachalov-1908,0.9258994413407822,0,0,0,0,0,0,0,0,0.0656927374301676,0,0.008374301675977653,0,0,0,0,0,0,3.35195530726257e-05,0,0,0.9999999999999998,9,0,0,0,0,0,0,0,0,0,0,
valentin-serov_portrait-of-vera-repina-1881,0.5844838012958963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41551619870410367,0,0,0,0,0,0.5086738660907127,10,0,0,0,0,0,0,0,0,0.49132613390928725,5,
valentin-serov_portrait-of-vladimir-girshman-1911,0.4310765306122449,0,0,0,0,0,0,0,0,0,0.03054591836734694,0,0.003969387755102041,0,0,0.5344081632653062,0,0,0,0,0,0.5461122448979591,9,0,0,0.002260204081632653,1,0,0,0.024377551020408162,1,0.42725,3,
valentin-serov_self-portrait-1887-1,0.589986013986014,0,0,0,0,0,0,0,0,0,0,0,0.014972027972027973,0.008769230769230769,0,0.38627272727272727,0,0,0,0,0,0.9894685314685315,10,0,0,0,0,0,0,0,0,0.010531468531468533,6,
valentin-serov_the-lion-and-the-wolf-1911,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996821192052979,10,0,0,0,0,0,0,0,0,0.0003178807947019867,5,
valentin-serov_the-overgrown-pond-domotcanovo-1888,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5861767676767676,8,0.4122676767676768,6,0,0,0.0010202020202020202,2,0,0,0.0005353535353535353,5,
valentin-serov_the-wolf-and-the-crane,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7981215805471125,4,0,0,0.07431003039513677,5,0.04237689969604863,2,0.0004437689969604863,3,0.08474772036474165,7,
valentin-serov_winter-in-abramtsevo-1886,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2779445760712127,10,0,0,0.07104008594641778,6,0.5548148219201733,6,0.0007865631984345473,2,0.09541395286376149,7,
vasily-perov_a-meal-in-the-monastery-1876,0.6915929755610661,0,0,0,0,0,0,0.004234314321807889,0,0,0,0,0,0,0,0.304172710117126,0,0,0,0,0,0.7767237480310049,10,0,0,0.03805424289212246,5,0.06392021085793602,4,3.119200237059218e-05,2,0.12127060621656609,7,
vasily-perov_an-old-1874,0.5751243676222597,0,0,0,0,0,0,0,0,0,0,0,0.11393338954468803,0.11392074198988196,0,0.19702150084317033,0,0,0,0,0,0.43529510961214163,10,2.1079258010118043e-06,1,0.0005628161888701518,6,1.4755480607082632e-05,2,0.3589903035413153,6,0.20513490725126476,7,
vasily-perov_botanist-1874,0.952292042235385,0,0,0,0,0,0,0,0,0,0,0,0.005758720347955475,0.0020727816407703093,0.01175172403925945,0.028124731736629754,0,0,0,0,0,0.03108099407674478,4,0.3581405413912496,5,0.2302432969925888,7,0.375908518613901,10,0,0,0.00462664892551578,6,
vasily-perov_celebration-in-the-outskirts-of-paris-in-montmartre-1864,0.7545121951219512,0,0,0,0,0,0,0,0,0,1.7784552845528455e-05,0,0,0.0026321138211382114,0,0.23585365853658535,0,0.006984247967479675,0,0,0,0.5274110772357724,10,0,0,0.06300813008130082,7,0.32097560975609757,10,0,0,0.08860518292682926,7,
vasily-perov_cossack-1873,0.6416636473429952,0,0,0.0064190821256038645,0,0.0021316425120772946,0,0,0,0,0,0,0.0041485507246376814,0.01951388888888889,0,0.3261231884057971,0,0,0,0,0,0.2963073671497585,10,0,0,0.1475966183574879,7,0.10905193236714976,8,0.3319474637681159,3,0.11509661835748791,6,
vasily-perov_courting-an-official-to-his-daughter-tailor-1862,0.7289739014978631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2710260985021368,0,0,0,0,0,0.5420660276890309,10,0.0011479468348477935,4,0.000968147933004163,3,0.0007191956073745212,2,0.019777879202799328,5,0.4353208027329434,7,
vasily-perov_dispute-about-faith-a-scene-in-the-car-1880,0.9311532507739938,0,0,0,0,0,0,0,0,0.0012093653250773995,0,0,0,0,0,0.0676373839009288,0,0,0,0,0,0.9999903250773994,9,0,0,0,0,0,0,0,0,9.674922600619196e-06,1,
vasily-perov_first-christians-in-kiev-1880,0.7582982702197288,0,0,0,0,0,0,0,0.002720897615708275,1.6028851933480263e-05,0,0,0,0,0,0.2378334335136579,0,0,0,0.001131369798971482,0,0.9558605489881787,9,1.2021638950110198e-05,2,0.007405329593267881,3,8.014425966740132e-06,1,0.02739731516730114,4,0.009316770186335404,4,
vasily-perov_fisherman-1871,0.7901360808709176,0,0.00014191290824261274,0,0,0.004204898911353032,0,0,0,0,0,0,0.0008650855365474339,0,1.9440124416796266e-05,0.20463258164852255,0,0,0,0,0,0.3038277604976672,9,0.12225699844479004,1,0.05172045101088647,7,0.3686275272161741,9,0.051479393468118195,2,0.10208786936236391,6,
vasily-perov_fishers-priest-deacon-and-seminarian-1879,0.9010416666666666,0,0,0.03273809523809524,0,0,0,0,0,0,0,0,0,0.010153388278388279,0,0.05606684981684982,0,0,0,0,0,0.9272378663003663,10,0.018171932234432232,3,0.035164835164835165,3,0.009403617216117214,8,0,0,0.010021749084249085,7,
vasily-perov_fomushka-owl-1868,0.5697109375,0,0,0.005646484375,0,0,0,0,0.058154296875,0,0.0061796875,0,0.035689453125,0.167087890625,0,0.15753125,0,0,0,0,0,0.7269746093750001,10,7.6171875e-05,2,0.004224609375,3,1.5625e-05,1,0.11020703125,5,0.15850195312499998,5,
vasily-perov_girl-with-a-pitcher,0.6566125632377741,0,0,0,0,0,0,0,0,0.006047639123102867,0,0,0.07547428330522765,0.00045320404721753795,0,0.2612752951096121,0,0,0.00013701517706576728,0,0,0.5484295952782464,8,0.0024346543001686335,3,0.00029510961214165263,2,6.323777403035413e-06,1,0.26216905564924115,5,0.18666526138279932,7,
vasily-perov_girl,0.7322298258087451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2677701741912549,0,0,0,0,0,0.9489779594738715,10,0.0055856736580163525,3,0.0019196587273373623,1,0,0,0.0034482758620689655,2,0.04006843227870601,5,
vasily-perov_grandfather-and-grandson-1871,0.7686709044467666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23132909555323347,0,0,0,0,0,0.9113222744688261,10,0,0,0.047228753047718564,7,0.011784511784511785,4,1.4512945547428306e-05,1,0.029649947753396032,6,
vasily-perov_head-of-a-kirghiz-sketch-1869,0.7198826018701795,0,0,0.0072350010238209,0,0,0,0,0.004889692777891536,0,0,0,0.019338839214615614,0.02115896525834414,0,0.2274948998551483,0,0,0,0,0,0.9132634101578201,10,8.531840829977474e-05,3,0.0008228486489356055,1,0.0031624690009783175,5,0.00014219734716629126,3,0.08252375643679989,7,
vasily-perov_head-of-a-kirghiz-sketch,0.8013211728605524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19867882713944768,0,0,0,0,0,0.9761592226389363,10,5.966587112171838e-05,1,0.008881691101261507,3,0.0010995567678145242,4,0.0017132628707807705,1,0.012086600750085235,5,
vasily-perov_holy-fool-surrounded-by-pilgrims-1872,0.9725589490624126,0,0,0,0,0,0,0,0.0007696613490064372,0.0023199167366358803,0,0,0,0,0,0.01654334592779177,0,0,0.007808126924153372,0,0,0.16088546039742513,5,0.7938772565071368,4,0.018087041701651273,6,0.0223070598936468,7,0.00015524419255527567,2,0.004687937307584662,7,
vasily-perov_in-the-pawnshop-1867,0.9214030206677265,0,0,0,0,0,0,0,0,0.02705087440381558,0,0,0,0,0,0.04998012718600954,0,0,0.0015659777424483308,0,0,0.13548887122416534,1,0.8619236883942766,12,0.0009976152623211447,1,0,0,0,0,0.0015898251192368838,5,
vasily-perov_khlysty-zeal-sketch,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045,2,0.9063,6,0.035475,3,0.05772499999999999,6,5e-05,1,0,0,
vasily-perov_last-journey-1865,0.8937195121951219,0,0,0,0,0,0,0,0,0,0.00023373983739837398,0,0.007303523035230353,0.05167005420054201,0,0.04707317073170732,0,0,0,0,0,0.476260162601626,5,0.3078624661246612,9,0.09457317073170732,2,0.06990176151761517,4,0.012862466124661246,2,0.038539972899729005,5,
vasily-perov_last-tavern-at-town-gate-1868,0.8257335209003216,0,0.0008842443729903537,0,0.017769292604501608,0,0,0,0,0,0,0,0,0,0,5.22508038585209e-05,0,0,0,0.15514067524115754,0,0.39020096463022513,9,0.011107315112540194,1,0.16928657556270096,7,0.07287379421221865,5,0.337443729903537,6,0.019087620578778133,4,
vasily-perov_lent-monday-1866,0.6344966442953021,0,0,0,0,0,0,0,0,0,0,0,0,0.00889261744966443,0,0.35661073825503353,0,0,0,0,0,0.5943246644295304,10,0,0,0.06037961409395973,7,0.20644505033557045,10,0,0,0.13885067114093957,7,
vasily-perov_modern-idyll-1880,0.9598666092943201,0,0,0,0,0.002887263339070568,0,0,0,0,0,0.012551635111876076,0,0,0,3.657487091222031e-05,0,0,0,0,0,0.2272396729776248,3,0.7707293459552498,8,0,0,0,0,0,0,0.0020309810671256456,6,
vasily-perov_naushnitsa-before-the-storm-1874,0.9897503698224852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010249630177514794,0,0,0,0,0,0.24052514792899407,4,0.7584837278106509,3,0,0,0,0,0,0,0.0009911242603550298,7,
vasily-perov_nikita-pustosviat-dispute-on-the-confession-of-faith-1881,0.9783132530120482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021686746987951807,0,0,0,0,0,0.7152048192771083,10,0.0010120481927710842,4,0.21250602409638555,2,0.061469879518072285,2,2.4096385542168674e-05,1,0.009783132530120482,3,
vasily-perov_organ-grinder-1863,0.7950856697819315,0,0,0,0,0,0,0,0,0,0,0,0,0.03177180685358255,0,0.173142523364486,0,0,0,0,0,0.8038940809968846,10,0,0,0.03395054517133956,7,0.006976246105919003,7,0.10112344236760124,3,0.05405568535825545,6,
vasily-perov_paris-sharmanschitsa-sketch-1863,0.8431992930366595,0,0,0,0,0,0,0,0.0008393415161737384,0.019219678565914926,0,0,0,0,0,0.12594559008547798,0,0,0.010796096795773836,0,0,0.005687292937287171,2,0.2856369679364443,4,0.17633269865155257,7,0.5255218379627247,10,1.7745063766886646e-06,1,0.006819428005614538,4,
vasily-perov_parisian-rag-picker-1864,0.684709051724138,0,0,0,0,0,0,0,0,0.0031551724137931034,0,0,0,0,0,0.3095969827586207,0,0,0.0025387931034482757,0,0,0.437625,10,0.000334051724137931,1,0.07176724137931036,6,0.4378383620689655,10,0,0,0.0524353448275862,7,
vasily-perov_pilgrims-on-a-pilgrimage-1867,0.8359948979591837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16400510204081634,0,0,0,0,0,0.5334948979591837,5,0.40915816326530613,2,0,0,0,0,0,0,0.057346938775510205,6,
vasily-perov_portrait-of-a-man,0.36387042797888386,0,0,0,0,0,0,0,0.3852045625942685,0,0,0,0.07393005279034691,0,0,0.17699495663650075,0,0,0,0,0,0.4335996417797888,9,0,0,0,0,0,0,0.00045955882352941176,3,0.5659407993966818,6,
vasily-perov_portrait-of-f-f-rezanov-1868,0.7397336065573771,0,0,0,0,0,0,0,0,0,0,0,0.0006188524590163934,0.014209016393442624,0,0.24543852459016394,0,0,0,0,0,0.5977131147540983,8,0.004354508196721312,3,0.26128688524590166,3,0.13580737704918033,4,0,0,0.0008381147540983606,3,
vasily-perov_portrait-of-nikolai-kridener-the-artist-s-brother-1856,0.6408003647586981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3591996352413019,0,0,0,0,0,0.7935430695847362,9,0.0008154461279461279,2,0.11181257014590348,1,0,0,0.044639099326599326,3,0.04918981481481482,4,
vasily-perov_portrait-of-nikolai-rubinstein-1870,0.46989026063100137,0,0,0,0,0.0012451197636382822,0,0,0,0,0,0,0,0,0,0.5288646196053604,0,0,0,0,0,0.9986071541627097,8,0,0,0,0,0,0,0,0,0.0013928458372902818,3,
vasily-perov_portrait-of-the-historian-mikhail-petrovich-pogodin-1872,0.692565384785591,0,0,0.00955215294065584,0,0,0,0,0.0028078948532991106,0.017480196486259238,0,0,0,0,0,0.2681041731203257,0,0,0.009490197813869098,0,0,0.9956011859981413,10,0.0024339514094791344,2,2.4339514094791343e-05,2,0.000396070274815241,2,0.00012169757047395673,3,0.0014227552329955308,7,
vasily-perov_portrait-of-the-painter-nikolai-kasatkin-1876,0.6582695578231292,0,0,0.008709237663319295,0,0,0,0,0,0,0,0,0.04886081416693661,0.08124966256343807,0,0.20291072778317676,0,0,0,0,0,0.8298526751970627,10,2.5307742144476838e-05,1,0.002311440449195551,2,5.061548428895368e-06,1,0.029760217579095128,8,0.13804529748407302,6,
vasily-perov_portrait-of-the-playwright-alexander-ostrovsky-1871,0.4050078616352201,0,0,0,0,0,0,0,0.0009276729559748427,0,0,0,0.06551100628930817,0,0,0.5285534591194968,0,0,0,0,0,0.3433647798742139,9,0.20327830188679244,4,0.44525943396226414,3,0.0074528301886792455,3,1.572327044025157e-05,1,0.0006289308176100629,1,
vasily-perov_portrait-of-the-poet-apollon-maikov-1872,0.6756718241042345,0,0,0,0,0,0,0,0.0349450325732899,0,0,0,0.048397801302931594,0.0035280944625407165,0,0.2362744299674267,0,0,0.0011828175895765472,0,0,0.9967365635179153,10,0.0023819218241042345,3,0,0,0.00018933224755700325,2,1.2214983713355049e-05,2,0.0006799674267100978,3,
vasily-perov_portrait-of-the-sculptor-vladimir-brovsky,0.2093359375,0,0,0,0,0,0,0,0.28194078947368423,0,0.009983552631578947,0,0.06804276315789473,0.2837027138157895,0,0.14699424342105263,0,0,0,0,0,0.9999342105263159,9,4.111842105263158e-06,1,0,0,0,0,0,0,6.167763157894737e-05,1,
vasily-perov_regular-pool-1865,0.8728428351309707,0,0,0,0,0,0,0,0.0008243451463790447,0,0,0,0,9.052388289676426e-05,0,0.12624229583975347,0,0,0,0,0,0.34363828967642523,9,0.0337846687211094,1,0.29283898305084743,7,0.2968393682588598,10,0,0,0.0328986902927581,7,
vasily-perov_repast-1865-1,0.9996950390814047,0,0,0,0,0,0,0,0,0,0,0,0,4.640709630798401e-05,0,0.00025855382228733947,0,0,0,0,0,0.9999602224888791,9,0,0,0,0,0,0,0,0,3.9777511121129154e-05,2,
vasily-perov_scene-on-a-grave-1859,0.7759302325581395,0,0.00019258720930232558,0,0,0,0,0,9.992732558139535e-05,0,0,0,0.001204578488372093,0,0,0.22257267441860465,0,0,0,0,0,0.3159011627906977,9,0.009006177325581396,3,0.36289970930232557,5,0.2696002906976743,8,0,0,0.04259265988372092,5,
vasily-perov_scouts-at-sevastopol-1874-1,0.8745562130177514,0,0,0.0002617894925587233,0,0,0,0,0,0,0.0007530930607853685,0,0,0,0,0.09230769230769231,0,0,0.03212121212121212,0,0,0.7337780168549399,10,1.4344629729245114e-05,2,0.023245472476241705,5,0.0007279899587591895,3,0.12008606777837547,6,0.12214810830195445,6,
vasily-perov_shy-girl-study-for-the-painting-the-janitor-who-gives-an-apartment-to-her-mistress-1864,0.6545115585384041,0,0,0.0035645041014168532,0,0,0,0,0,0,0,0,0.02656972408650261,0,0,0.31535421327367635,0,0,0,0,0,0.9999776286353467,8,0,0,0,0,0,0,0,0,2.237136465324385e-05,1,
vasily-perov_small-seventeen-baker-1869,0.5417833333333333,0,0,0,0,0,0,0,0.027589583333333334,0,0,0,0,0.005664583333333333,0,0.4249625,0,0,0,0,0,0.9232437500000001,9,0.07398333333333333,5,0,0,6.041666666666667e-05,1,0,0,0.0027125000000000005,4,
vasily-perov_street-musicians-in-paris-1863,0.7933538951348125,0,0,0.0029730726237365904,0,0,0,0,0,0,0,0,0.0004535691502747751,0,0,0.1683268272984251,0,0,0.034892635792751085,0,0,0.7676643237137655,10,0,0,0.07003107680242528,7,0.14157209993737818,10,0,0,0.020732499546430853,7,
vasily-perov_the-arrival-of-a-governess-in-a-merchant-s-house-1866,0.8096811224489796,0,0,0,0,0,0,0,0,0,0,0,0,0.0005138483965014578,0,0.18980502915451894,0,0,0,0,0,0.8269278425655977,5,0.1730721574344023,7,0,0,0,0,0,0,0,0,
vasily-perov_the-girl-thrown-into-the-water-1879,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9509340405904058,9,0,0,0.009734394218942188,3,0.022072955104551043,4,0,0,0.017258610086100863,5,
vasily-perov_the-market-in-moscow-1868,0.9822478768577495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017752123142250532,0,0,0,0,0,0.29603503184713376,2,0.685536093418259,10,0,0,0,0,8.492569002123143e-05,3,0.018343949044585986,7,
vasily-perov_to-the-holy-trinity-1870,0.9235569267515924,0,0,7.961783439490445e-05,0,0,0,0,0.001230095541401274,0,0,1.9904458598726113e-06,0,0,0,0.0751313694267516,0,0,0,0,0,0.5200577229299365,8,0.03263136942675159,2,0.19646297770700635,7,0.24519108280254776,9,3.184713375796178e-05,1,0.005625,3,
vasily-perov_walkers-seeking-1880,0.9860645161290322,0,0.00015053763440860216,0,0,0,0,0,0,0,0,0,0,0,0,0.01378494623655914,0,0,0,0,0,0.7206021505376344,5,0.27912903225806457,6,0,0,0,0,0,0,0.00026881720430107527,5,
vasily-polenov_a-river-1899,0.9998544474393531,0,0,0,0,0,0,0,0,0,0,0.00014555256064690026,0,0,0,0,0,0,0,0,0,0.07631805929919137,6,0.3079514824797844,6,0.29524528301886793,5,0.3048840970350404,10,7.547169811320755e-05,1,0.015525606469002693,6,
vasily-polenov_a-soldier-with-a-bundle-of-firewood-1883,0.996319018404908,0,0,0.002503067484662577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011779141104294479,0,0,0,0.9945705521472391,9,6.748466257668711e-05,1,0,0,2.4539877300613496e-05,1,0.00025766871165644174,2,0.005079754601226994,5,
vasily-polenov_a-yard-1881,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12960283687943264,5,0.576822695035461,10,0.15707801418439715,2,0.10805673758865249,8,0.0008723404255319149,1,0.02756737588652482,7,
vasily-polenov_and-he-returned-to-galilee-in-the-power-of-the-spirit,0.9562708333333333,0,0,0,0,0,0,0,0,0,0.025333333333333333,0,0,0,0,0.018395833333333333,0,0,0,0,0,0.9670486111111111,10,6.25e-05,2,0.0030347222222222225,4,0.01845138888888889,5,0.0005763888888888889,2,0.01082638888888889,7,
vasily-polenov_and-there-was,0.9863605769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013639423076923077,0,0,0,0,0,0.8674423076923077,10,0,0,0.0021442307692307694,5,0.09967307692307693,4,0.000548076923076923,2,0.03019230769230769,5,
vasily-polenov_assumption-cathedral-in-vladimir-1860,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9702645161290324,6,0.029735483870967742,1,0,0,0,0,0,0,0,0,
vasily-polenov_baalbek-1882,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6910000000000001,10,0.00022222222222222223,1,0.0017660818713450292,5,0.1593216374269006,7,0.003473684210526316,2,0.14421637426900585,7,
vasily-polenov_baptism-1896,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7778931491277927,7,0.13025182529620075,6,0.011552922659904692,3,0.07325230621256504,6,0.002513880995059678,4,0.004535915708477244,4,
vasily-polenov_beirut-1882,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47046374105197636,10,0.00231351799979251,2,0.16969602655877167,5,0.3083929868243594,6,0.001058201058201058,2,0.04807552650689906,7,
vasily-polenov_burdocks,0.9884110429447853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9615030674846624,8,0.017496932515337422,9,0,0,0,0,0.0002883435582822086,1,0.02071165644171779,3,
vasily-polenov_cathedral-of-the-assumption-racah-of-metropolitan-jonah-1877,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9750860534124628,10,0,0,0.0015252225519287834,5,0.0010267062314540058,4,0.00017804154302670624,1,0.022183976261127596,6,
vasily-polenov_cemetery-among-the-cypress-1897,0.9998125,0,0,0,0,0,0,0,0,0,0,0,0.0001875,0,0,0,0,0,0,0,0,0.7892625000000001,10,0.04025,3,0.0482125,4,0.08465625000000002,9,0.0018125,1,0.035806250000000005,6,
vasily-polenov_cityscape-1875,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7987415143603133,7,0.1975195822454308,7,0,0,0.0013420365535248041,1,0,0,0.0023968668407310704,2,
